id,area_name,subarea_name,group1,group1_note,group2,group2_note,group3,group3_note,group4,group4_note,group5,group5_note,total_posting
334,横浜市都筑区,横浜市都筑区荏田東1丁目,85,,113,,201,,182,,181,,762
335,横浜市都筑区,横浜市都筑区荏田東2丁目,231,,23,,123,,195,,148,,720
336,横浜市都筑区,横浜市都筑区荏田東3丁目,99,,127,,54,,121,,7,,408
337,横浜市都筑区,横浜市都筑区荏田東4丁目,108,,78,,107,,216,,55,,564
338,横浜市都筑区,横浜市都筑区荏田南1丁目,281,,106,,20,,252,,276,,935
339,横浜市都筑区,横浜市都筑区荏田南2丁目,0,,171,,190,,190,,88,,639
340,横浜市都筑区,横浜市都筑区荏田南3丁目,94,,108,,70,,294,,58,,624
341,横浜市都筑区,横浜市都筑区荏田南4丁目,32,,295,,231,,269,,27,,854
342,横浜市都筑区,横浜市都筑区荏田南5丁目,37,,282,,237,,246,,30,,832
343,横浜市都筑区,横浜市都筑区加賀原1丁目,164,,271,,141,,51,,157,,784
344,横浜市都筑区,横浜市都筑区加賀原2丁目,174,,0,,261,,75,,32,,542
345,横浜市都筑区,横浜市都筑区茅ケ崎東1丁目,179,,94,,113,,206,,156,,748
346,横浜市都筑区,横浜市都筑区茅ケ崎東2丁目,41,,214,,35,,123,,247,,660
347,横浜市都筑区,横浜市都筑区茅ケ崎東3丁目,116,,166,,120,,168,,282,,852
348,横浜市都筑区,横浜市都筑区茅ケ崎東4丁目,138,,29,,225,,245,,39,,676
349,横浜市都筑区,横浜市都筑区茅ケ崎東5丁目,137,,212,,101,,255,,185,,890
350,横浜市都筑区,横浜市都筑区茅ケ崎南1丁目,75,,161,,101,,233,,40,,610
351,横浜市都筑区,横浜市都筑区茅ケ崎南2丁目,293,,192,,35,,92,,146,,758
352,横浜市都筑区,横浜市都筑区茅ケ崎南3丁目,113,,162,,293,,268,,287,,1123
353,横浜市都筑区,横浜市都筑区茅ケ崎南4丁目,229,,186,,26,,259,,251,,951
354,横浜市都筑区,横浜市都筑区茅ケ崎南5丁目,73,,184,,253,,144,,288,,942
355,横浜市都筑区,横浜市都筑区牛久保1丁目,193,,199,,173,,71,,1,,637
356,横浜市都筑区,横浜市都筑区牛久保2丁目,95,,66,,46,,112,,77,,396
357,横浜市都筑区,横浜市都筑区牛久保3丁目,108,,21,,212,,252,,219,,812
358,横浜市都筑区,横浜市都筑区牛久保西1丁目,21,,126,,234,,267,,201,,849
359,横浜市都筑区,横浜市都筑区牛久保西2丁目,144,,60,,51,,167,,125,,547
360,横浜市都筑区,横浜市都筑区牛久保西3丁目,207,,125,,74,,105,,80,,591
361,横浜市都筑区,横浜市都筑区牛久保西4丁目,278,,38,,14,,170,,102,,602
362,横浜市都筑区,横浜市都筑区牛久保東1丁目,63,,0,,268,,193,,240,,764
363,横浜市都筑区,横浜市都筑区牛久保東2丁目,105,,165,,297,,263,,28,,858
364,横浜市都筑区,横浜市都筑区牛久保東3丁目,260,,176,,17,,12,,107,,572
365,横浜市都筑区,横浜市都筑区勝田南1丁目,245,,203,,94,,204,,129,,875
366,横浜市都筑区,横浜市都筑区勝田南2丁目,101,,186,,243,,189,,32,,751
367,横浜市都筑区,横浜市都筑区早渕1丁目,222,,215,,87,,166,,176,,866
368,横浜市都筑区,横浜市都筑区早渕2丁目,202,,191,,48,,244,,258,,943
369,横浜市都筑区,横浜市都筑区早渕3丁目,74,,173,,226,,8,,168,,649
370,横浜市都筑区,横浜市都筑区中川1丁目,230,,285,,152,,64,,67,,798
371,横浜市都筑区,横浜市都筑区中川2丁目,36,,80,,257,,190,,226,,789
372,横浜市都筑区,横浜市都筑区中川3丁目,126,,21,,181,,265,,261,,854
373,横浜市都筑区,横浜市都筑区中川4丁目,106,,62,,103,,159,,39,,469
374,横浜市都筑区,横浜市都筑区中川5丁目,72,,210,,129,,60,,156,,627
375,横浜市都筑区,横浜市都筑区中川6丁目,18,,186,,169,,169,,138,,680
376,横浜市都筑区,横浜市都筑区中川7丁目,278,,240,,166,,69,,241,,994
377,横浜市都筑区,横浜市都筑区中川8丁目,206,,190,,6,,137,,286,,825
378,横浜市都筑区,横浜市都筑区中川中央1丁目,200,,218,,57,,89,,260,,824
379,横浜市都筑区,横浜市都筑区中川中央2丁目,278,,11,,213,,127,,119,,748
380,横浜市都筑区,横浜市都筑区仲町台1丁目,154,,163,,236,,46,,63,,662
381,横浜市都筑区,横浜市都筑区仲町台2丁目,143,,48,,171,,261,,112,,735
382,横浜市都筑区,横浜市都筑区仲町台3丁目,110,,140,,188,,222,,97,,757
383,横浜市都筑区,横浜市都筑区仲町台4丁目,14,,39,,226,,230,,53,,562
384,横浜市都筑区,横浜市都筑区仲町台5丁目,243,,138,,224,,278,,123,,1006
385,横浜市都筑区,横浜市都筑区東山田1丁目,114,,265,,210,,54,,63,,706
386,横浜市都筑区,横浜市都筑区東山田2丁目,205,,236,,165,,13,,30,,649
387,横浜市都筑区,横浜市都筑区東山田3丁目,153,,10,,291,,109,,294,,857
388,横浜市都筑区,横浜市都筑区東山田4丁目,227,,211,,223,,290,,58,,1009
389,横浜市都筑区,横浜市都筑区南山田1丁目,241,,239,,260,,34,,199,,973
390,横浜市都筑区,横浜市都筑区南山田2丁目,229,,38,,89,,248,,106,,710
391,横浜市都筑区,横浜市都筑区南山田3丁目,58,,135,,63,,19,,8,,283
392,横浜市都筑区,横浜市都筑区北山田1丁目,59,,101,,216,,16,,43,,435
393,横浜市都筑区,横浜市都筑区北山田2丁目,273,,164,,117,,42,,42,,638
394,横浜市都筑区,横浜市都筑区北山田3丁目,183,,70,,4,,287,,247,,791
395,横浜市都筑区,横浜市都筑区北山田4丁目,194,,200,,83,,202,,281,,960
396,横浜市都筑区,横浜市都筑区北山田5丁目,21,,110,,258,,29,,219,,637
397,横浜市都筑区,横浜市都筑区北山田6丁目,89,,124,,22,,113,,148,,496
398,横浜市都筑区,横浜市都筑区北山田7丁目,183,,153,,79,,118,,202,,735
399,藤沢市,藤沢市みその台,98,,95,,229,,101,,169,,692
400,藤沢市,藤沢市稲荷,42,,49,,119,,34,,219,,463
401,藤沢市,藤沢市羽鳥,277,,32,,290,,83,,124,,806
402,藤沢市,藤沢市円行,10,,170,,142,,137,,102,,561
403,藤沢市,藤沢市遠藤,93,,24,,15,,31,,59,,222
404,藤沢市,藤沢市下土棚,12,,43,,221,,79,,77,,432
405,藤沢市,藤沢市花の木,73,,52,,68,,276,,274,,743
406,藤沢市,藤沢市葛原,74,,106,,173,,101,,156,,610
407,藤沢市,藤沢市亀井野,19,,217,,24,,130,,80,,470
408,藤沢市,藤沢市宮原,105,,49,,50,,245,,19,,468
409,藤沢市,藤沢市宮前,259,,66,,10,,171,,184,,690
410,藤沢市,藤沢市桐原町,190,,240,,10,,62,,32,,534
411,藤沢市,藤沢市江の島,1,,270,,265,,101,,88,,725
412,藤沢市,藤沢市高倉,78,,160,,114,,81,,179,,612
413,藤沢市,藤沢市高谷,212,,9,,92,,87,,78,,478
414,藤沢市,藤沢市鵠沼,175,,250,,118,,124,,66,,733
415,藤沢市,藤沢市鵠沼花沢町,196,,279,,102,,95,,277,,949
416,藤沢市,藤沢市鵠沼海岸,149,,128,,26,,292,,224,,819
417,藤沢市,藤沢市鵠沼橘,223,,182,,189,,238,,103,,935
418,藤沢市,藤沢市鵠沼桜が岡,71,,71,,138,,231,,20,,531
419,藤沢市,藤沢市鵠沼松が岡,245,,94,,210,,251,,252,,1052
420,藤沢市,藤沢市鵠沼神明,281,,274,,35,,259,,41,,890
421,藤沢市,藤沢市鵠沼石上,195,,167,,19,,88,,260,,729
422,藤沢市,藤沢市鵠沼東,29,,226,,41,,62,,10,,368
423,藤沢市,藤沢市鵠沼藤が谷,284,,21,,57,,31,,29,,422
424,藤沢市,藤沢市今田,207,,197,,147,,90,,72,,713
425,藤沢市,藤沢市小塚,52,,247,,245,,86,,99,,729
426,藤沢市,藤沢市湘南台,283,,160,,3,,197,,245,,888
427,藤沢市,藤沢市菖蒲沢,295,,43,,266,,16,,283,,903
428,藤沢市,藤沢市城南,34,,5,,30,,69,,184,,322
429,藤沢市,藤沢市西富,15,,206,,169,,44,,256,,690
430,藤沢市,藤沢市西俣野,5,,36,,233,,84,,68,,426
431,藤沢市,藤沢市石川,88,,10,,99,,300,,127,,624
432,藤沢市,藤沢市川名,201,,22,,269,,68,,26,,586
433,藤沢市,藤沢市善行,60,,20,,289,,63,,224,,656
434,藤沢市,藤沢市善行坂,289,,227,,210,,270,,273,,1269
435,藤沢市,藤沢市善行団地,290,,139,,206,,40,,96,,771
436,藤沢市,藤沢市村岡東,91,,234,,138,,148,,247,,858
437,藤沢市,藤沢市打戻,176,,210,,147,,173,,117,,823
438,藤沢市,藤沢市大鋸,91,,10,,111,,229,,238,,679
439,藤沢市,藤沢市大庭,194,,111,,65,,85,,165,,620
440,藤沢市,藤沢市朝日町,167,,142,,143,,36,,181,,669
441,藤沢市,藤沢市長後,169,,127,,254,,46,,83,,679
442,藤沢市,藤沢市辻堂,26,,189,,62,,172,,5,,454
443,藤沢市,藤沢市辻堂元町,110,,246,,199,,106,,41,,702
444,藤沢市,藤沢市辻堂新町,111,,188,,122,,170,,20,,611
445,藤沢市,藤沢市辻堂神台,224,,269,,121,,200,,293,,1107
446,藤沢市,藤沢市辻堂西海岸,178,,15,,71,,7,,208,,479
447,藤沢市,藤沢市辻堂太平台,49,,111,,213,,278,,285,,936
448,藤沢市,藤沢市辻堂東海岸,60,,200,,136,,161,,2,,559
449,藤沢市,藤沢市天神町,131,,69,,275,,18,,176,,669
450,藤沢市,藤沢市渡内,257,,50,,295,,10,,209,,821
451,藤沢市,藤沢市土棚,61,,90,,8,,0,,267,,426
452,藤沢市,藤沢市藤が岡,272,,213,,254,,76,,64,,879
453,藤沢市,藤沢市藤沢,143,,257,,113,,208,,172,,893
454,藤沢市,藤沢市南藤沢,63,,157,,124,,48,,153,,545
455,藤沢市,藤沢市白旗,22,,214,,192,,121,,298,,847
456,藤沢市,藤沢市柄沢,135,,249,,41,,112,,288,,825
457,藤沢市,藤沢市並木台,250,,134,,88,,240,,58,,770
458,藤沢市,藤沢市片瀬,249,,109,,78,,213,,300,,949
459,藤沢市,藤沢市片瀬海岸,88,,253,,17,,144,,247,,749
460,藤沢市,藤沢市片瀬山,167,,178,,109,,161,,157,,772
461,藤沢市,藤沢市片瀬目白山,217,,72,,256,,99,,237,,881
462,藤沢市,藤沢市本鵠沼,261,,169,,69,,127,,252,,878
463,藤沢市,藤沢市本町,192,,44,,201,,260,,282,,979
464,藤沢市,藤沢市本藤沢,282,,163,,177,,31,,254,,907
465,藤沢市,藤沢市弥勒寺,38,,63,,123,,276,,291,,791
466,藤沢市,藤沢市用田,186,,201,,0,,217,,84,,688
467,藤沢市,藤沢市立石,257,,170,,294,,226,,216,,1163
468,藤沢市,藤沢市獺郷,288,,103,,175,,82,,243,,891
469,藤沢市,藤沢市稲荷1丁目,120,,134,,164,,262,,97,,777
470,藤沢市,藤沢市羽鳥1丁目,223,,171,,61,,269,,266,,990
471,藤沢市,藤沢市羽鳥2丁目,127,,61,,265,,216,,224,,893
472,藤沢市,藤沢市羽鳥3丁目,45,,135,,16,,111,,123,,430
473,藤沢市,藤沢市羽鳥4丁目,151,,297,,89,,96,,219,,852
474,藤沢市,藤沢市羽鳥5丁目,160,,116,,11,,230,,235,,752
475,藤沢市,藤沢市円行1丁目,165,,26,,296,,148,,12,,647
476,藤沢市,藤沢市円行2丁目,66,,33,,83,,274,,145,,601
477,藤沢市,藤沢市遠藤滝ノ沢,220,,196,,225,,116,,112,,869
478,藤沢市,藤沢市葛原滝谷戸,282,,167,,158,,286,,17,,910
479,藤沢市,藤沢市亀井野1丁目,76,,282,,286,,60,,269,,973
480,藤沢市,藤沢市亀井野2丁目,267,,260,,180,,203,,152,,1062
481,藤沢市,藤沢市亀井野3丁目,49,,288,,290,,286,,200,,1113
482,藤沢市,藤沢市亀井野4丁目,278,,75,,262,,260,,285,,1160
483,藤沢市,藤沢市江の島1丁目,150,,13,,101,,147,,227,,638
484,藤沢市,藤沢市江の島2丁目,51,,185,,225,,254,,157,,872
485,藤沢市,藤沢市鵠沼海岸1丁目,292,,8,,124,,1,,248,,673
486,藤沢市,藤沢市鵠沼海岸2丁目,189,,193,,268,,108,,149,,907
487,藤沢市,藤沢市鵠沼海岸3丁目,156,,19,,281,,190,,174,,820
488,藤沢市,藤沢市鵠沼海岸4丁目,124,,238,,212,,295,,16,,885
489,藤沢市,藤沢市鵠沼海岸5丁目,203,,166,,122,,227,,162,,880
490,藤沢市,藤沢市鵠沼海岸6丁目,219,,242,,287,,16,,159,,923
491,藤沢市,藤沢市鵠沼海岸7丁目,43,,80,,189,,67,,104,,483
492,藤沢市,藤沢市鵠沼橘1丁目,243,,43,,94,,160,,154,,694
493,藤沢市,藤沢市鵠沼橘2丁目,276,,48,,238,,203,,81,,846
494,藤沢市,藤沢市鵠沼桜が岡1丁目,98,,148,,137,,16,,262,,661
495,藤沢市,藤沢市鵠沼桜が岡2丁目,235,,40,,272,,87,,299,,933
496,藤沢市,藤沢市鵠沼桜が岡3丁目,255,,35,,205,,106,,156,,757
497,藤沢市,藤沢市鵠沼桜が岡4丁目,237,,103,,31,,130,,273,,774
498,藤沢市,藤沢市鵠沼松が岡1丁目,204,,104,,113,,32,,277,,730
499,藤沢市,藤沢市鵠沼松が岡2丁目,252,,116,,211,,192,,246,,1017
500,藤沢市,藤沢市鵠沼松が岡3丁目,186,,283,,296,,166,,58,,989
501,藤沢市,藤沢市鵠沼松が岡4丁目,234,,290,,175,,39,,92,,830
502,藤沢市,藤沢市鵠沼松が岡5丁目,23,,171,,27,,278,,270,,769
503,藤沢市,藤沢市鵠沼神明1丁目,228,,162,,9,,59,,169,,627
504,藤沢市,藤沢市鵠沼神明2丁目,202,,293,,48,,20,,143,,706
505,藤沢市,藤沢市鵠沼神明3丁目,167,,186,,35,,240,,253,,881
506,藤沢市,藤沢市鵠沼神明4丁目,67,,164,,82,,230,,89,,632
507,藤沢市,藤沢市鵠沼神明5丁目,187,,231,,248,,157,,215,,1038
508,藤沢市,藤沢市鵠沼石上1丁目,220,,37,,185,,35,,73,,550
509,藤沢市,藤沢市鵠沼石上2丁目,75,,192,,241,,267,,177,,952
510,藤沢市,藤沢市鵠沼石上3丁目,173,,125,,93,,52,,99,,542
511,藤沢市,藤沢市鵠沼藤が谷1丁目,58,,139,,254,,69,,96,,616
512,藤沢市,藤沢市鵠沼藤が谷2丁目,98,,171,,15,,229,,23,,536
513,藤沢市,藤沢市鵠沼藤が谷3丁目,198,,113,,35,,231,,248,,825
514,藤沢市,藤沢市鵠沼藤が谷4丁目,42,,9,,132,,52,,141,,376
515,藤沢市,藤沢市湘南台1丁目,174,,25,,18,,13,,134,,364
516,藤沢市,藤沢市湘南台2丁目,25,,153,,33,,255,,65,,531
517,藤沢市,藤沢市湘南台3丁目,271,,119,,262,,162,,182,,996
518,藤沢市,藤沢市湘南台4丁目,128,,135,,147,,18,,140,,568
519,藤沢市,藤沢市湘南台5丁目,59,,45,,231,,91,,245,,671
520,藤沢市,藤沢市湘南台6丁目,90,,274,,212,,159,,150,,885
521,藤沢市,藤沢市湘南台7丁目,58,,185,,287,,79,,266,,875
522,藤沢市,藤沢市城南1丁目,102,,153,,262,,134,,182,,833
523,藤沢市,藤沢市城南2丁目,191,,275,,1,,97,,138,,702
524,藤沢市,藤沢市城南3丁目,18,,291,,150,,224,,238,,921
525,藤沢市,藤沢市城南4丁目,71,,28,,191,,198,,53,,541
526,藤沢市,藤沢市城南5丁目,29,,261,,82,,26,,115,,513
527,藤沢市,藤沢市西富1丁目,299,,18,,38,,180,,72,,607
528,藤沢市,藤沢市西富2丁目,71,,73,,57,,27,,196,,424
529,藤沢市,藤沢市石川1丁目,112,,16,,185,,166,,24,,503
530,藤沢市,藤沢市石川2丁目,116,,76,,94,,174,,32,,492
531,藤沢市,藤沢市石川3丁目,246,,45,,77,,37,,5,,410
532,藤沢市,藤沢市石川4丁目,82,,56,,294,,191,,262,,885
533,藤沢市,藤沢市石川5丁目,295,,283,,82,,6,,23,,689
534,藤沢市,藤沢市石川6丁目,85,,216,,85,,297,,132,,815
535,藤沢市,藤沢市川名1丁目,79,,225,,81,,19,,193,,597
536,藤沢市,藤沢市川名2丁目,264,,57,,262,,127,,231,,941
537,藤沢市,藤沢市善行1丁目,269,,233,,193,,250,,269,,1214
538,藤沢市,藤沢市善行2丁目,218,,300,,293,,32,,120,,963
539,藤沢市,藤沢市善行3丁目,75,,52,,99,,7,,198,,431
540,藤沢市,藤沢市善行4丁目,126,,295,,46,,187,,26,,680
541,藤沢市,藤沢市善行5丁目,147,,278,,101,,20,,111,,657
542,藤沢市,藤沢市善行6丁目,212,,66,,152,,2,,227,,659
543,藤沢市,藤沢市善行7丁目,128,,189,,148,,189,,126,,780
544,藤沢市,藤沢市善行坂1丁目,274,,246,,232,,134,,189,,1075
545,藤沢市,藤沢市善行坂2丁目,273,,100,,124,,26,,65,,588
546,藤沢市,藤沢市村岡東1丁目,185,,178,,0,,80,,118,,561
547,藤沢市,藤沢市村岡東2丁目,128,,297,,263,,188,,179,,1055
548,藤沢市,藤沢市村岡東3丁目,137,,154,,47,,81,,237,,656
549,藤沢市,藤沢市村岡東4丁目,108,,196,,114,,217,,86,,721
550,藤沢市,藤沢市大鋸1丁目,182,,261,,300,,113,,216,,1072
551,藤沢市,藤沢市大鋸2丁目,181,,263,,258,,270,,156,,1128
552,藤沢市,藤沢市大鋸3丁目,10,,52,,110,,209,,169,,550
553,藤沢市,藤沢市辻堂1丁目,252,,107,,245,,151,,275,,1030
554,藤沢市,藤沢市辻堂2丁目,85,,281,,115,,152,,248,,881
555,藤沢市,藤沢市辻堂3丁目,165,,248,,124,,214,,176,,927
556,藤沢市,藤沢市辻堂4丁目,146,,22,,114,,156,,183,,621
557,藤沢市,藤沢市辻堂5丁目,171,,211,,279,,5,,234,,900
558,藤沢市,藤沢市辻堂6丁目,120,,280,,238,,295,,226,,1159
559,藤沢市,藤沢市辻堂元町1丁目,24,,46,,52,,87,,282,,491
560,藤沢市,藤沢市辻堂元町2丁目,254,,7,,228,,19,,139,,647
561,藤沢市,藤沢市辻堂元町3丁目,156,,217,,65,,284,,53,,775
562,藤沢市,藤沢市辻堂元町4丁目,242,,18,,115,,197,,250,,822
563,藤沢市,藤沢市辻堂元町5丁目,287,,284,,287,,119,,20,,997
564,藤沢市,藤沢市辻堂元町6丁目,9,,83,,266,,180,,25,,563
565,藤沢市,藤沢市辻堂新町1丁目,238,,222,,216,,48,,14,,738
566,藤沢市,藤沢市辻堂新町2丁目,90,,105,,34,,171,,252,,652
567,藤沢市,藤沢市辻堂新町3丁目,163,,287,,205,,238,,150,,1043
568,藤沢市,藤沢市辻堂新町4丁目,84,,243,,133,,5,,133,,598
569,藤沢市,藤沢市辻堂神台1丁目,111,,224,,243,,104,,43,,725
570,藤沢市,藤沢市辻堂神台2丁目,208,,113,,194,,23,,109,,647
571,藤沢市,藤沢市辻堂西海岸1丁目,283,,162,,56,,197,,189,,887
572,藤沢市,藤沢市辻堂西海岸2丁目,214,,248,,266,,137,,14,,879
573,藤沢市,藤沢市辻堂西海岸3丁目,203,,283,,135,,291,,206,,1118
574,藤沢市,藤沢市辻堂太平台1丁目,259,,57,,91,,20,,172,,599
575,藤沢市,藤沢市辻堂太平台2丁目,107,,205,,67,,263,,14,,656
576,藤沢市,藤沢市辻堂東海岸1丁目,234,,8,,34,,270,,274,,820
577,藤沢市,藤沢市辻堂東海岸2丁目,174,,11,,194,,299,,157,,835
578,藤沢市,藤沢市辻堂東海岸3丁目,69,,134,,176,,178,,110,,667
579,藤沢市,藤沢市辻堂東海岸4丁目,150,,23,,37,,233,,300,,743
580,藤沢市,藤沢市天神町1丁目,135,,61,,235,,125,,197,,753
581,藤沢市,藤沢市天神町2丁目,67,,157,,167,,250,,80,,721
582,藤沢市,藤沢市天神町3丁目,223,,30,,22,,248,,216,,739
583,藤沢市,藤沢市渡内1丁目,209,,240,,275,,77,,134,,935
584,藤沢市,藤沢市渡内2丁目,122,,199,,42,,62,,46,,471
585,藤沢市,藤沢市渡内3丁目,155,,284,,9,,297,,50,,795
586,藤沢市,藤沢市渡内4丁目,6,,240,,219,,11,,244,,720
587,藤沢市,藤沢市渡内5丁目,227,,127,,120,,197,,70,,741
588,藤沢市,藤沢市藤が岡1丁目,198,,280,,178,,34,,107,,797
589,藤沢市,藤沢市藤が岡2丁目,189,,115,,192,,174,,140,,810
590,藤沢市,藤沢市藤が岡3丁目,49,,144,,288,,245,,172,,898
591,藤沢市,藤沢市藤沢1丁目,93,,202,,194,,140,,23,,652
592,藤沢市,藤沢市藤沢2丁目,161,,73,,221,,0,,225,,680
593,藤沢市,藤沢市藤沢3丁目,258,,223,,15,,141,,253,,890
594,藤沢市,藤沢市藤沢4丁目,90,,201,,19,,216,,294,,820
595,藤沢市,藤沢市藤沢5丁目,40,,177,,176,,299,,227,,919
596,藤沢市,藤沢市白旗1丁目,38,,78,,268,,279,,38,,701
597,藤沢市,藤沢市白旗2丁目,36,,51,,189,,295,,27,,598
598,藤沢市,藤沢市白旗3丁目,245,,79,,36,,45,,176,,581
599,藤沢市,藤沢市白旗4丁目,55,,278,,272,,147,,212,,964
600,藤沢市,藤沢市柄沢1丁目,275,,209,,287,,224,,97,,1092
601,藤沢市,藤沢市柄沢2丁目,43,,282,,111,,102,,195,,733
602,藤沢市,藤沢市並木台1丁目,283,,200,,192,,41,,186,,902
603,藤沢市,藤沢市並木台2丁目,174,,296,,70,,211,,104,,855
604,藤沢市,藤沢市片瀬1丁目,155,,137,,147,,133,,221,,793
605,藤沢市,藤沢市片瀬2丁目,213,,87,,249,,213,,178,,940
606,藤沢市,藤沢市片瀬3丁目,68,,169,,258,,147,,6,,648
607,藤沢市,藤沢市片瀬4丁目,121,,124,,221,,266,,281,,1013
608,藤沢市,藤沢市片瀬5丁目,45,,47,,299,,91,,168,,650
609,藤沢市,藤沢市片瀬海岸1丁目,220,,134,,197,,157,,254,,962
610,藤沢市,藤沢市片瀬海岸2丁目,79,,212,,269,,223,,262,,1045
611,藤沢市,藤沢市片瀬海岸3丁目,87,,139,,150,,61,,117,,554
612,藤沢市,藤沢市片瀬山1丁目,207,,3,,147,,200,,291,,848
613,藤沢市,藤沢市片瀬山2丁目,269,,199,,98,,297,,271,,1134
614,藤沢市,藤沢市片瀬山3丁目,264,,167,,143,,28,,199,,801
615,藤沢市,藤沢市片瀬山4丁目,1,,56,,256,,60,,178,,551
616,藤沢市,藤沢市片瀬山5丁目,291,,73,,132,,271,,130,,897
617,藤沢市,藤沢市本鵠沼1丁目,109,,127,,56,,30,,295,,617
618,藤沢市,藤沢市本鵠沼2丁目,10,,242,,158,,176,,17,,603
619,藤沢市,藤沢市本鵠沼3丁目,255,,171,,169,,125,,253,,973
620,藤沢市,藤沢市本鵠沼4丁目,80,,137,,154,,7,,296,,674
621,藤沢市,藤沢市本鵠沼5丁目,225,,67,,162,,91,,217,,762
622,藤沢市,藤沢市本町1丁目,143,,107,,107,,193,,242,,792
623,藤沢市,藤沢市本町2丁目,178,,0,,58,,166,,228,,630
624,藤沢市,藤沢市本町3丁目,234,,185,,143,,64,,14,,640
